case_id,group,instrument,kind,spot,strike,tau,rate,vol,div,method,settings,seed,steps,n_paths,n_samples,pilot_paths,total_paths,antithetic,control_variate,control_beta,variance_reduction,n_dates,average,reference,reference_price,price,error,abs_error,rel_error,se,ci_low,ci_high,ci_status,z_score,covered_95,criterion,outcome,expected,status,reason
eu-put-K80-T1-v0.1-r0.01-q0.03,european,european,put,100.0,80.0,1.0,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.06833099538058995,0.06817468536191972,-0.00015631001867023875,0.00015631001867023875,-0.002287541953686219,,,,,,,tolerance,agree,agree,pass,passes on atol: |rel_error|=0.00229 exceeds rtol=0.002 because the reference price is small
eu-put-K80-T1-v0.1-r0.01-q0.03,european,european,put,100.0,80.0,1.0,0.01,0.1,0.03,mc_plain,n_paths=65536,3370272400,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.06833099538058995,0.06810477944959309,-0.00022621593099686477,0.00022621593099686477,-0.0033105903073252095,0.002343616260380596,0.06351137598566467,0.07269818291352151,normal,-0.09652430511816298,True,z_score,agree,agree,pass,
eu-put-K80-T1-v0.1-r0.01-q0.03,european,european,put,100.0,80.0,1.0,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,956772749,,65536,32768,4096,69632,True,True,0.4078271661493943,2.0439467566070584,,,bsm_price,0.06833099538058995,0.0671863954667524,-0.0011445999138375573,0.0011445999138375573,-0.016750815752973672,0.0015486121654243285,0.06415117139650013,0.07022161953700466,normal,-0.73911334250944,True,z_score,agree,agree,pass,
eu-put-K80-T1-v0.3-r0.05-q0,european,european,put,100.0,80.0,1.0,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,2.560439669728913,2.5610090283661133,0.0005693586372004233,0.0005693586372004233,0.00022236752692583625,,,,,,,tolerance,agree,agree,pass,
eu-put-K80-T1-v0.3-r0.05-q0,european,european,put,100.0,80.0,1.0,0.05,0.3,0.0,mc_plain,n_paths=65536,2862117702,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,2.560439669728913,2.538431903711721,-0.022007766017191788,0.022007766017191788,-0.00859530739090676,0.02428917288784386,2.4908259996372806,2.5860378077861617,normal,-0.9060730935060428,True,z_score,agree,agree,pass,
eu-put-K80-T1-v0.3-r0.05-q0,european,european,put,100.0,80.0,1.0,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1485295499,,65536,32768,4096,69632,True,True,0.6110024039370584,14.388797268349478,,,bsm_price,2.560439669728913,2.5614276056080274,0.0009879358791144988,0.0009879358791144988,0.0003858461852448555,0.006296304340180211,2.549087075865571,2.573768135350484,normal,0.15690726269534525,True,z_score,agree,agree,pass,
eu-put-K80-T1-v0.3-r0.01-q0.03,european,european,put,100.0,80.0,1.0,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,3.8810669525841917,3.8815573382960356,0.0004903857118438992,0.0004903857118438992,0.0001263533244427484,,,,,,,tolerance,agree,agree,pass,
eu-put-K80-T1-v0.3-r0.01-q0.03,european,european,put,100.0,80.0,1.0,0.01,0.3,0.03,mc_plain,n_paths=65536,4198124870,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,3.8810669525841917,3.875845965299096,-0.0052209872850954575,0.0052209872850954575,-0.001345245353631193,0.030597597716882766,3.815875775760561,3.9358161548376316,normal,-0.17063389529481543,True,z_score,agree,agree,pass,
eu-put-K80-T1-v0.3-r0.01-q0.03,european,european,put,100.0,80.0,1.0,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3401240764,,65536,32768,4096,69632,True,True,0.6755538795124694,10.1835310740564,,,bsm_price,3.8810669525841917,3.880466087593396,-0.000600864990795813,0.000600864990795813,-0.0001548195375490056,0.009278802030062278,3.8622799697947965,3.898652205391995,normal,-0.06475674217954837,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.1-r0.05-q0,european,european,put,100.0,80.0,2.0,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.045941688485806376,0.04583813400733088,-0.0001035544784754941,0.0001035544784754941,-0.002254041631654159,,,,,,,tolerance,agree,agree,pass,passes on atol: |rel_error|=0.00225 exceeds rtol=0.002 because the reference price is small
eu-put-K80-T2-v0.1-r0.05-q0,european,european,put,100.0,80.0,2.0,0.05,0.1,0.0,mc_plain,n_paths=65536,1983131955,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.045941688485806376,0.04459849489701285,-0.0013431935887935273,0.0013431935887935273,-0.029236922565623706,0.0020229138013363917,0.04063365670256451,0.048563333091461186,normal,-0.6639895322807018,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.1-r0.05-q0,european,european,put,100.0,80.0,2.0,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2909941374,,65536,32768,4096,69632,True,True,0.21586672993014575,1.4462763571577866,,,bsm_price,0.045941688485806376,0.041031089121831274,-0.004910599363975102,0.004910599363975102,-0.1068876553262126,0.001599721125462862,0.03789569333061618,0.04416648491304637,normal,-3.069659633677884,False,z_score,agree,agree,pass,
eu-put-K80-T2-v0.1-r0.01-q0.03,european,european,put,100.0,80.0,2.0,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.5582268755506821,0.5572821995864051,-0.000944675964276942,0.000944675964276942,-0.0016922796190080136,,,,,,,tolerance,agree,agree,pass,
eu-put-K80-T2-v0.1-r0.01-q0.03,european,european,put,100.0,80.0,2.0,0.01,0.1,0.03,mc_plain,n_paths=65536,291327244,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.5582268755506821,0.5493240675664123,-0.00890280798426979,0.00890280798426979,-0.01594836861891916,0.0082252938950781,0.533202787769802,0.5654453473630225,normal,-1.0823695904163502,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.1-r0.01-q0.03,european,european,put,100.0,80.0,2.0,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2507179675,,65536,32768,4096,69632,True,True,1.0232204204934237,10.330662985725057,,,bsm_price,0.5582268755506821,0.558282319964066,5.544441338389827e-05,5.544441338389827e-05,9.93223648166406e-05,0.0024545921352096176,0.5534714077823198,0.5630932321458121,normal,0.022588035131614004,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.3-r0.05-q0,european,european,put,100.0,80.0,2.0,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,4.579903508195109,4.581586733619307,0.001683225424198298,0.001683225424198298,0.00036752421119492953,,,,,,,tolerance,agree,agree,pass,
eu-put-K80-T2-v0.3-r0.05-q0,european,european,put,100.0,80.0,2.0,0.05,0.3,0.0,mc_plain,n_paths=65536,3095886370,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,4.579903508195109,4.556439089345761,-0.0234644188493478,0.0234644188493478,-0.005123343495635103,0.03608273668041105,4.4857182249885135,4.627159953703009,normal,-0.6502948780513755,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.3-r0.05-q0,european,european,put,100.0,80.0,2.0,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,841923530,,65536,32768,4096,69632,True,True,0.44638256273505644,8.227266618989404,,,bsm_price,4.579903508195109,4.5803083790035615,0.00040487080845252876,0.00040487080845252876,8.84016022887967e-05,0.012163256838186793,4.556468833666004,4.6041479243411185,normal,0.033286381586667524,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.3-r0.01-q0.03,european,european,put,100.0,80.0,2.0,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,7.922890528130182,7.924751447122783,0.0018609189926008796,0.0018609189926008796,0.00023487879656972367,,,,,,,tolerance,agree,agree,pass,
eu-put-K80-T2-v0.3-r0.01-q0.03,european,european,put,100.0,80.0,2.0,0.01,0.3,0.03,mc_plain,n_paths=65536,366484423,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,7.922890528130182,7.982744102452746,0.05985357432256411,0.05985357432256411,0.007554512347489126,0.0488025276250159,7.887092905953194,8.078395298952298,normal,1.226444146140568,True,z_score,agree,agree,pass,
eu-put-K80-T2-v0.3-r0.01-q0.03,european,european,put,100.0,80.0,2.0,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2919811908,,65536,32768,4096,69632,True,True,0.5383941747444785,6.3459747113463445,,,bsm_price,7.922890528130182,7.899373105415408,-0.023517422714774305,0.023517422714774305,-0.0029682882315836393,0.018688538360656735,7.862744243304825,7.93600196752599,normal,-1.258387481189186,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.1-r0.05-q0,european,european,put,100.0,100.0,0.25,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,1.422612271027333,1.422102050294504,-0.0005102207328289143,0.0005102207328289143,-0.0003586505917458878,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T0.25-v0.1-r0.05-q0,european,european,put,100.0,100.0,0.25,0.05,0.1,0.0,mc_plain,n_paths=65536,1123350904,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,1.422612271027333,1.4210690524810037,-0.001543218546329328,0.001543218546329328,-0.001084778036685217,0.009367528848016867,1.4027090333147507,1.4394290716472566,normal,-0.1647412643576787,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.1-r0.05-q0,european,european,put,100.0,100.0,0.25,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3088858867,,65536,32768,4096,69632,True,True,7.297972480342653,12.78985125267438,,,bsm_price,1.422612271027333,1.4216744058250028,-0.0009378652023301903,0.0009378652023301903,-0.0006592556675002636,0.002542902850918933,1.4166904078210174,1.4266584038289882,normal,-0.368816764663767,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,0.25,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,2.2432280504484865,2.2427295127462825,-0.0004985377022039827,0.0004985377022039827,-0.0002222412037440021,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T0.25-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,0.25,0.01,0.1,0.03,mc_plain,n_paths=65536,3985820845,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,2.2432280504484865,2.252760844188678,0.009532793740191448,0.009532793740191448,0.0042495874364113645,0.011725447884078288,2.229779388633283,2.275742299744073,normal,0.8130003931991209,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,0.25,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1054298813,,65536,32768,4096,69632,True,True,7.567827464442904,17.13543582502669,,,bsm_price,2.2432280504484865,2.242191736460089,-0.0010363139883975414,0.0010363139883975414,-0.0004619744248429633,0.0027277789158292524,2.236845388027276,2.247538084892902,normal,-0.3799112832729331,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.3-r0.05-q0,european,european,put,100.0,100.0,0.25,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,5.340864547380619,5.33937430585226,-0.0014902415283586379,0.0014902415283586379,-0.00027902627283246006,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T0.25-v0.3-r0.05-q0,european,european,put,100.0,100.0,0.25,0.05,0.3,0.0,mc_plain,n_paths=65536,256892800,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,5.340864547380619,5.292396884363208,-0.04846766301741123,0.04846766301741123,-0.009074872164878584,0.029634980334288012,5.23431339022545,5.350480378500965,normal,-1.6354882800895127,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.3-r0.05-q0,european,european,put,100.0,100.0,0.25,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1241398694,,65536,32768,4096,69632,True,True,2.0757052359632366,10.968979977872603,,,bsm_price,5.340864547380619,5.339207775767782,-0.0016567716128372822,0.0016567716128372822,-0.00031020663380235537,0.008687105350365367,5.32218136215116,5.356234189384403,normal,-0.1907161875005465,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,0.25,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,6.200781086098786,6.199293275341398,-0.0014878107573883526,0.0014878107573883526,-0.0002399392490607029,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T0.25-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,0.25,0.01,0.3,0.03,mc_plain,n_paths=65536,3510071620,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,6.200781086098786,6.1682849393863535,-0.032496146712432505,0.032496146712432505,-0.005240653759779386,0.031732905365778934,6.106089587744609,6.230480291028098,normal,-1.0240520474837032,True,z_score,agree,agree,pass,
eu-put-K100-T0.25-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,0.25,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3296019767,,65536,32768,4096,69632,True,True,2.121506403482435,13.334725294147743,,,bsm_price,6.200781086098786,6.187330500834422,-0.013450585264363824,0.013450585264363824,-0.0021691759598670567,0.008495811362240261,6.170679016544985,6.20398198512386,normal,-1.583201967518384,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.1-r0.05-q0,european,european,put,100.0,100.0,1.0,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,1.92790015889355,1.926827878494274,-0.0010722803992759822,0.0010722803992759822,-0.0005561908350541241,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T1-v0.1-r0.05-q0,european,european,put,100.0,100.0,1.0,0.05,0.1,0.0,mc_plain,n_paths=65536,203582465,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,1.92790015889355,1.9090859569945995,-0.018814201898950556,0.018814201898950556,-0.009758908837762792,0.014765785312205652,1.8801455495792259,1.9380263644099731,normal,-1.2741755010753415,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.1-r0.05-q0,european,european,put,100.0,100.0,1.0,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2187540468,,65536,32768,4096,69632,True,True,3.27004987116435,14.810073525139243,,,bsm_price,1.92790015889355,1.9261801107892742,-0.0017200481042758398,0.0017200481042758398,-0.0008921873346714181,0.003731038212430018,1.9188674102679686,1.9334928113105798,normal,-0.4610105837419381,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,1.0,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,4.967060815152891,4.966064808385148,-0.0009960067677425855,0.0009960067677425855,-0.00020052236217927752,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T1-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,1.0,0.01,0.1,0.03,mc_plain,n_paths=65536,4045714495,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,4.967060815152891,4.939062560978472,-0.02799825417441859,0.02799825417441859,-0.00563678505586342,0.023421559314589366,4.893157148260109,4.984967973696836,normal,-1.1954052161240343,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,1.0,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3845592702,,65536,32768,4096,69632,True,True,3.3260257195580154,22.653189492068954,,,bsm_price,4.967060815152891,4.969585795991688,0.002524980838797042,0.002524980838797042,0.0005083450621530835,0.0047903245515364965,4.960196932396419,4.9789746595869575,normal,0.5271001602568148,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.3-r0.05-q0,european,european,put,100.0,100.0,1.0,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,9.354197236057232,9.351251465906795,-0.0029457701504362888,0.0029457701504362888,-0.000314914265339772,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T1-v0.3-r0.05-q0,european,european,put,100.0,100.0,1.0,0.05,0.3,0.0,mc_plain,n_paths=65536,4252110502,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,9.354197236057232,9.376521870921742,0.02232463486451053,0.02232463486451053,0.0023865901371479207,0.05070332059547613,9.277145188658022,9.475898553185463,normal,0.44029926644493544,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.3-r0.05-q0,european,european,put,100.0,100.0,1.0,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3895516758,,65536,32768,4096,69632,True,True,0.8717838105877996,8.7573812704963,,,bsm_price,9.354197236057232,9.355426208485884,0.0012289724286524972,0.0012289724286524972,0.00013138192381867135,0.016532785516772317,9.323022544308884,9.387829872662884,normal,0.07433547283400725,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,1.0,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,12.69400452623556,12.691076756978172,-0.0029277692573881353,0.0029277692573881353,-0.00023064189486754288,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T1-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,1.0,0.01,0.3,0.03,mc_plain,n_paths=65536,4048212827,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,12.69400452623556,12.648128217402888,-0.04587630883267124,0.04587630883267124,-0.003614013902220971,0.05831469482592985,12.53383351577462,12.762422919031156,normal,-0.7867023735546013,True,z_score,agree,agree,pass,
eu-put-K100-T1-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,1.0,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1143165301,,65536,32768,4096,69632,True,True,0.8754621503402882,16.31585941807002,,,bsm_price,12.69400452623556,12.697088076715307,0.003083550479747288,0.003083550479747288,0.00024291392628498793,0.014032284567300345,12.669585304342581,12.724590849088033,normal,0.21974686053138734,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.1-r0.05-q0,european,european,put,100.0,100.0,2.0,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,1.8963566352885408,1.8947916554817668,-0.0015649798067740583,0.0015649798067740583,-0.0008252560608336935,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T2-v0.1-r0.05-q0,european,european,put,100.0,100.0,2.0,0.05,0.1,0.0,mc_plain,n_paths=65536,4067286435,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,1.8963566352885408,1.9222502254672604,0.025893590178719617,0.025893590178719617,0.013654388471491159,0.016857639358159072,1.8892098594609037,1.9552905914736172,normal,1.5360151933839512,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.1-r0.05-q0,european,european,put,100.0,100.0,2.0,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3434811433,,65536,32768,4096,69632,True,True,1.9738967126836688,17.46695134954545,,,bsm_price,1.8963566352885408,1.8947150214418378,-0.0016416138467030272,0.0016416138467030272,-0.0008656672569678577,0.0038621557672670935,1.8871453352353107,1.9022847076483649,normal,-0.42505117494643474,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,2.0,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,7.553812654486684,7.552407982371674,-0.0014046721150098307,0.0014046721150098307,-0.00018595538164101907,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T2-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,2.0,0.01,0.1,0.03,mc_plain,n_paths=65536,2730034588,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,7.553812654486684,7.524468464665902,-0.02934418982078224,0.02934418982078224,-0.0038846859411257547,0.033028062267807516,7.459734652141853,7.589202277189951,normal,-0.8884623500720492,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.1-r0.01-q0.03,european,european,put,100.0,100.0,2.0,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3249149048,,65536,32768,4096,69632,True,True,2.2494461803131105,30.66807214337733,,,bsm_price,7.553812654486684,7.546454495366143,-0.007358159120540719,0.007358159120540719,-0.0009740987044694901,0.0058002914128905915,7.535086133097041,7.557822857635246,normal,-1.2685843859823864,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.3-r0.05-q0,european,european,put,100.0,100.0,2.0,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,11.677477058876157,11.673379820482584,-0.004097238393573122,0.004097238393573122,-0.00035086674740746103,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T2-v0.3-r0.05-q0,european,european,put,100.0,100.0,2.0,0.05,0.3,0.0,mc_plain,n_paths=65536,3631482656,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,11.677477058876157,11.657922227403079,-0.019554831473078238,0.019554831473078238,-0.001674576740719386,0.062147144159947335,11.536116063107563,11.779728391698594,normal,-0.31465374213737335,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.3-r0.05-q0,european,european,put,100.0,100.0,2.0,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3439016687,,65536,32768,4096,69632,True,True,0.4984991754860895,7.317374798787648,,,bsm_price,11.677477058876157,11.664256096877926,-0.013220961998230862,0.013220961998230862,-0.0011321762339221628,0.02234218945789965,11.620466210204672,11.70804598355118,normal,-0.5917487193071964,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,2.0,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,18.136428449252847,18.132376992380934,-0.004051456871913217,0.004051456871913217,-0.00022338780114560658,,,,,,,tolerance,agree,agree,pass,
eu-put-K100-T2-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,2.0,0.01,0.3,0.03,mc_plain,n_paths=65536,2306357021,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,18.136428449252847,18.145148811257155,0.008720362004307702,0.008720362004307702,0.00048082024686988187,0.07683091784191302,17.99456297938785,18.29573464312646,normal,0.11350068760405392,True,z_score,agree,agree,pass,
eu-put-K100-T2-v0.3-r0.01-q0.03,european,european,put,100.0,100.0,2.0,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,595743271,,65536,32768,4096,69632,True,True,0.4825622386012368,21.388944486095124,,,bsm_price,18.136428449252847,18.14465946214853,0.008231012895684842,0.008231012895684842,0.00045383868818030314,0.016119891617291167,18.113065055143952,18.17625386915311,normal,0.5106121735245268,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.1-r0.05-q0,european,european,put,100.0,120.0,0.25,0.05,0.1,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,18.509814211993486,18.509807010716273,-7.201277213653157e-06,7.201277213653157e-06,-3.8905183656500824e-07,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T0.25-v0.1-r0.05-q0,european,european,put,100.0,120.0,0.25,0.05,0.1,0.0,mc_plain,n_paths=65536,326050110,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,18.509814211993486,18.484277874831967,-0.02553633716151893,0.02553633716151893,-0.0013796106686458575,0.019463258073973515,18.44613058998517,18.522425159678765,normal,-1.3120278765489115,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.1-r0.05-q0,european,european,put,100.0,120.0,0.25,0.05,0.1,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2671616465,,65536,32768,4096,69632,True,True,-0.9549177762384312,13870.225696735288,,,bsm_price,18.509814211993486,18.509835648275182,2.143628169548606e-05,2.143628169548606e-05,1.1581035579274675e-06,0.00016196497654085264,18.509518202754403,18.51015309379596,normal,0.1323513401064159,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,0.25,0.01,0.1,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,20.447685521300443,20.447683894678384,-1.6266220583815993e-06,1.6266220583815993e-06,-7.955042426132484e-08,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T0.25-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,0.25,0.01,0.1,0.03,mc_plain,n_paths=65536,1176654442,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,20.447685521300443,20.473498013270135,0.02581249196969182,0.02581249196969182,0.0012623674177110575,0.019326826774744604,20.43561812885619,20.511377897684078,normal,1.3355783787239395,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.1-r0.01-q0.03,european,european,put,100.0,120.0,0.25,0.01,0.1,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3265953735,,65536,32768,4096,69632,True,True,-0.9999999999999996,145116.63708253438,,,bsm_price,20.447685521300443,20.44768141708993,-4.104210511002293e-06,4.104210511002293e-06,-2.0071760721901357e-07,4.970493303283943e-05,20.447583997211332,20.44777883696853,normal,-0.08257149261806052,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.3-r0.05-q0,european,european,put,100.0,120.0,0.25,0.05,0.3,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,19.558499275907067,19.558309615726518,-0.0001896601805491116,0.0001896601805491116,-9.697072248418493e-06,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T0.25-v0.3-r0.05-q0,european,european,put,100.0,120.0,0.25,0.05,0.3,0.0,mc_plain,n_paths=65536,2837723928,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,19.558499275907067,19.680447823454195,0.12194854754712736,0.12194854754712736,0.006235066700508479,0.050933307322940075,19.580620375487722,19.780275271420667,normal,2.3942789886766773,False,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.3-r0.05-q0,european,european,put,100.0,120.0,0.25,0.05,0.3,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,368456424,,65536,32768,4096,69632,True,True,0.6622036410034176,110.08159662002753,,,bsm_price,19.558499275907067,19.560384547556275,0.0018852716492077093,0.0018852716492077093,9.639142669448373e-05,0.004732991003114102,19.55110805565102,19.56966103946153,normal,0.3983256355161636,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,0.25,0.01,0.3,0.03,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,21.27511763906881,21.275025818653706,-9.182041510413796e-05,9.182041510413796e-05,-4.31585933680209e-06,,,,,,,tolerance,agree,agree,pass,
eu-put-K120-T0.25-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,0.25,0.01,0.3,0.03,mc_plain,n_paths=65536,2101569827,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,21.27511763906881,21.25048028545677,-0.024637353612039448,0.024637353612039448,-0.001158036069647688,0.0518081235497114,21.148938229192733,21.352022341720808,normal,-0.4755500088398143,True,z_score,agree,agree,pass,
eu-put-K120-T0.25-v0.3-r0.01-q0.03,european,european,put,100.0,120.0,0.25,0.01,0.3,0.03,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2539816027,,65536,32768,4096,69632,True,True,0.45199202203729455,100.4262083277821,,,bsm_price,21.27511763906881,21.275567069531636,0.00044943046282597265,0.00044943046282597265,2.112469930604077e-05,0.005005776358773586,21.265755928153776,21.285378210909496,normal,0.08978236952960539,True,z_score,agree,agree,pass,
